Transaction_ID,Agent_ID,Agent_Type,Operator_ID,Operator_Type,Sender_Name,Sender_Country,Sender_State,Sender_District,Sender_Occupation,Sender_Mode_Txn,Sender_Affiliation,Receiver_Name,Receiver_Country,Receiver_State,Receiver_District,Receiver_Occupation,Receiver_Affiliation,Receiver_Mode_Txn,Date_Of_Txn,In_Working_Hours,Amount,Is_Fraud
TR4694,AGNT5,Send,OPR30,Employee,Allison Hodge,USA,Oregon,Jackson,Banker,Credit Card,Employee,Connor Mays,Mexico,Campeche,Campeche,I.T Professional,Employee,Cash,22-07-2016,No,3119,0
TR4695,AGNT6,Both,OPR34,Employee,Aaden Hamilton,USA,California,Los Angeles,Banker,Debit Card,New User,Macie Dickerson,Brazil,Acre,Bujari,Accountant,New User,Prepaid Card,13-07-2016,Yes,5543,0
TR4696,AGNT6,Both,OPR35,Employee,Rylie Oneil,USA,California,Los Angeles,Agent,Cash,Employee,Tobias Mendoza,Colombia,Antioquia,Antioquia,Consultant,Employee,Wallet,3/7/2016,Yes,1310,0
TR4697,AGNT5,Send,OPR26,Employee,Aleah Santana,USA,Oregon,Jackson,Farmer,Cash,Customer,Sarahi Matthews,Brazil,Acre,Bujari,Grocer,Customer,Prepaid Card,13-07-2016,Yes,5878,0
TR4698,AGNT4,Both,OPR21,Employee,Brody Gallagher,USA,Arizona,Apache,Grocer,Cheque,New User,Tianna Garner,Brazil,Acre,Xapuri,Accountant,Employee,Cash,16-07-2016,Yes,3481,0
TR4699,AGNT8,Both,OPR42,Owner,Erica Middleton,USA,Utah,Emery,Teacher,Debit Card,Customer,Peyton Hooper,Mexico,Baja California,Baja California,Grocer,New User,Prepaid Card,31-07-2016,No,5399,0
TR4700,AGNT1,Send,OPR2,Admin,Zachary Wilson,USA,California,Sacramento,Agent,Wallet,Employee,Ayden Rowland,Brazil,Acre,Xapuri,Retailer,Customer,Wallet,12/7/2016,Yes,1409,1
TR4701,AGNT5,Send,OPR27,Employee,Hailee Martinez,USA,Oregon,Jackson,Farmer,Credit Card,New User,Karma Waller,Mexico,Campeche,Campeche,Accountant,New User,Bank Account,12/7/2016,Yes,399,0
TR4702,AGNT10,Both,OPR3,Employee,Lilah Humphrey,USA,Oregon,Lane,Banker,Wallet,Employee,Fisher Spencer,Mexico,Baja California,Baja California,Banker,New User,Wallet,28-07-2016,No,216,0
TR4703,AGNT6,Both,OPR36,Admin,Selena Walsh,USA,California,Los Angeles,I.T Professional,Credit Card,Employee,Eva Freeman,Mexico,Durango,Durango,I.T Professional,Employee,Cash,13-07-2016,Yes,5169,0
TR4704,AGNT8,Both,OPR42,Owner,Marvin Compton,USA,Utah,Emery,I.T Professional,Cash,Customer,Braylee Johns,Colombia,Boyaca,Boyaca,Accountant,Customer,Cash,17-07-2016,Yes,1201,0
TR4705,AGNT4,Both,OPR18,Admin,Uriel Juarez,USA,Arizona,Apache,Retailer,Credit Card,New User,Bentlee Klein,Mexico,Baja California,Baja California,Broker,Customer,Bank Account,19-07-2016,No,163,0
TR4706,AGNT10,Both,OPR3,Employee,Trinity Duke,USA,Oregon,Lane,Retailer,Bank Account,Customer,Leigha Lawson,Brazil,Bahia,Jequie,Teacher,New User,Wallet,12/7/2016,Yes,1032,0
TR4707,AGNT6,Both,OPR35,Employee,Aaron Osborn,USA,California,Los Angeles,Broker,Bank Account,New User,Arya Wilson,Mexico,Baja California,Baja California,I.T Professional,Employee,Wallet,7/7/2016,Yes,549,0
TR4708,AGNT10,Both,OPR3,Employee,Julia Waters,USA,Oregon,Lane,Retailer,Credit Card,Customer,Kristian Stewart,Mexico,Baja California,Baja California,Consultant,Customer,Cash,25-07-2016,Yes,1561,0
TR4709,AGNT3,Send,OPR15,Admin,Britney Bender,USA,Utah,Cache,I.T Professional,Debit Card,New User,Rene Jacobs,Brazil,Bahia,Valenca,Grocer,Customer,Bank Account,11/7/2016,Yes,1152,0
TR4710,AGNT9,Both,OPR44,Employee,Elle Burton,USA,Arizona,Pima,Retailer,Cash,Employee,Virginia Ayers,Colombia,Bolivar,Bolivar,Teacher,Customer,Wallet,23-07-2016,Yes,4306,1
TR4711,AGNT6,Both,OPR32,Employee,Kyndall Haley,USA,California,Los Angeles,Retailer,Wallet,Customer,Carleigh Gross,Colombia,Boyaca,Boyaca,I.T Professional,Customer,Cash,8/7/2016,Yes,3679,0
TR4712,AGNT6,Both,OPR38,Employee,Heather Browning,USA,California,Los Angeles,Agent,Bank Account,Customer,Jean Parsons,Colombia,Bolivar,Bolivar,Banker,Employee,Bank Account,29-07-2016,Yes,1337,0
TR4713,AGNT8,Both,OPR42,Owner,Nicole Lyons,USA,Utah,Emery,Grocer,Credit Card,Customer,Leland Harrison,Brazil,Bahia,Jequie,Banker,Employee,Bank Account,21-07-2016,Yes,5715,0
TR4714,AGNT2,Send,OPR10,Employee,Javier Vang,USA,Nevada,Eureka,Teacher,Cheque,Customer,Rylan Humphrey,Brazil,Bahia,Valenca,Grocer,Employee,Prepaid Card,4/7/2016,No,2537,0
TR4715,AGNT10,Both,OPR4,Admin,Neveah Kennedy,USA,Oregon,Lane,Accountant,Debit Card,Customer,Davis Rosario,Colombia,Boyaca,Boyaca,Banker,Employee,Wallet,16-07-2016,No,2178,0
TR4716,AGNT6,Both,OPR37,Employee,Serena Petty,USA,California,Los Angeles,Accountant,Debit Card,Customer,Vanessa Wheeler,Mexico,Campeche,Campeche,Agent,Customer,Wallet,18-07-2016,Yes,2608,0
TR4717,AGNT1,Send,OPR1,Employee,Maritza Benjamin,USA,California,Sacramento,Accountant,Debit Card,Customer,Tripp Fisher,Colombia,Boyaca,Boyaca,Broker,Customer,Cash,29-07-2016,Yes,1686,0
TR4718,AGNT4,Both,OPR22,Employee,Jasper Daugherty,USA,Arizona,Apache,Agent,Credit Card,Customer,Skyler Case,Brazil,Bahia,Valenca,Agent,New User,Bank Account,13-07-2016,Yes,5365,0
TR4719,AGNT8,Both,OPR42,Owner,Janae Payne,USA,Utah,Emery,Accountant,Bank Account,Employee,Adriel Browning,Colombia,Boyaca,Boyaca,I.T Professional,Customer,Prepaid Card,20-07-2016,Yes,5581,0
TR4720,AGNT2,Send,OPR14,Employee,Izayah Decker,USA,Nevada,Eureka,Grocer,Bank Account,Employee,Sullivan Hull,Brazil,Acre,Xapuri,Farmer,Customer,Cash,10/7/2016,Yes,3499,0
TR4721,AGNT8,Both,OPR42,Owner,Edward Dillard,USA,Utah,Emery,Banker,Debit Card,Customer,Bailee Powell,Colombia,Boyaca,Boyaca,Grocer,New User,Prepaid Card,9/7/2016,No,4771,0
TR4722,AGNT1,Send,OPR2,Admin,Julissa Bonner,USA,California,Sacramento,I.T Professional,Credit Card,Employee,Linda Benson,Brazil,Acre,Bujari,Broker,Customer,Wallet,1/7/2016,Yes,551,0
TR4723,AGNT9,Both,OPR44,Employee,Heath Skinner,USA,Arizona,Pima,Grocer,Bank Account,Employee,Marley Reid,Mexico,Durango,Durango,Grocer,New User,Wallet,10/7/2016,Yes,5220,0
TR4724,AGNT2,Send,OPR7,Employee,Zechariah Mccarthy,USA,Nevada,Eureka,Banker,Debit Card,Employee,Marcel Guerrero,Mexico,Durango,Durango,Consultant,Employee,Prepaid Card,1/7/2016,No,4596,0
TR4725,AGNT9,Both,OPR45,Employee,Jamarion Whitehead,USA,Arizona,Pima,Farmer,Debit Card,New User,Roman Fields,Brazil,Acre,Xapuri,Accountant,Customer,Prepaid Card,27-07-2016,Yes,1282,0
TR4726,AGNT4,Both,OPR19,Employee,Darryl Gould,USA,Arizona,Apache,Grocer,Cheque,New User,Alexandra Camacho,Colombia,Bolivar,Bolivar,Farmer,Employee,Wallet,13-07-2016,Yes,1747,0
TR4727,AGNT9,Both,OPR44,Employee,Mekhi Chen,USA,Arizona,Pima,Teacher,Debit Card,New User,Cristina Yang,Brazil,Bahia,Jequie,Agent,New User,Cash,10/7/2016,Yes,2935,0
TR4728,AGNT8,Both,OPR42,Owner,Jon Kidd,USA,Utah,Emery,Banker,Cheque,Customer,Kenley Ratliff,Colombia,Antioquia,Antioquia,Banker,Employee,Cash,23-07-2016,Yes,5232,0
TR4729,AGNT7,Both,OPR40,Employee,Alden Cunningham,USA,Nevada,Fallon,Farmer,Debit Card,Employee,Franco Whitehead,Brazil,Bahia,Jequie,Grocer,Employee,Bank Account,25-07-2016,Yes,5687,0
TR4730,AGNT10,Both,OPR4,Admin,Conor Silva,USA,Oregon,Lane,Accountant,Cash,Customer,Ramiro Estrada,Mexico,Durango,Durango,I.T Professional,New User,Prepaid Card,6/7/2016,No,786,0
TR4731,AGNT2,Send,OPR5,Admin,Charli Navarro,USA,Nevada,Eureka,I.T Professional,Debit Card,Employee,Maliah Hart,Brazil,Acre,Bujari,Farmer,Customer,Cash,11/7/2016,Yes,1139,0
TR4732,AGNT1,Send,OPR1,Employee,Anika Christensen,USA,California,Sacramento,I.T Professional,Wallet,Customer,Julius Schneider,Brazil,Acre,Bujari,Broker,New User,Wallet,24-07-2016,Yes,5341,0
TR4733,AGNT8,Both,OPR42,Owner,Maxton Green,USA,Utah,Emery,Agent,Debit Card,New User,Aisha Campbell,Brazil,Bahia,Jequie,Broker,Employee,Wallet,18-07-2016,No,427,1
TR4734,AGNT3,Send,OPR17,Employee,Imani Walton,USA,Utah,Cache,I.T Professional,Cheque,Customer,Aden Byers,Colombia,Bolivar,Bolivar,Accountant,Customer,Bank Account,21-07-2016,Yes,1488,0
TR4735,AGNT4,Both,OPR21,Employee,Colby Marsh,USA,Arizona,Apache,Banker,Cheque,Customer,Jorge Nicholson,Mexico,Durango,Durango,Teacher,New User,Prepaid Card,22-07-2016,Yes,4291,0
TR4736,AGNT6,Both,OPR37,Employee,Tegan Beasley,USA,California,Los Angeles,Consultant,Cheque,Customer,Beau Sargent,Brazil,Acre,Xapuri,Retailer,Employee,Bank Account,13-07-2016,Yes,924,0
TR4737,AGNT2,Send,OPR5,Admin,Moses West,USA,Nevada,Eureka,Farmer,Debit Card,New User,Livia Foster,Colombia,Antioquia,Antioquia,Agent,New User,Prepaid Card,10/7/2016,Yes,197,0
TR4738,AGNT1,Send,OPR2,Admin,Selah Hensley,USA,California,Sacramento,Farmer,Credit Card,New User,Josue Bennett,Brazil,Bahia,Valenca,Accountant,Customer,Wallet,24-07-2016,Yes,374,0
TR4739,AGNT9,Both,OPR45,Employee,Sonny Kinney,USA,Arizona,Pima,I.T Professional,Credit Card,Employee,Louis Shields,Colombia,Bolivar,Bolivar,Teacher,New User,Cash,4/7/2016,Yes,5203,0
TR4740,AGNT10,Both,OPR4,Admin,Jonah York,USA,Oregon,Lane,Banker,Cash,Customer,Phoenix Sawyer,Brazil,Bahia,Valenca,Teacher,New User,Bank Account,24-07-2016,Yes,2216,0
TR4741,AGNT1,Send,OPR1,Employee,Harry Donovan,USA,California,Sacramento,Accountant,Bank Account,New User,Seamus Burch,Mexico,Baja California,Baja California,Accountant,Customer,Wallet,30-07-2016,No,3904,0
TR4742,AGNT4,Both,OPR20,Employee,Jessie Kramer,USA,Arizona,Apache,I.T Professional,Cheque,Employee,Heather Alston,Mexico,Durango,Durango,Banker,Customer,Cash,16-07-2016,Yes,3371,0
TR4743,AGNT2,Send,OPR14,Employee,Isaiah Hays,USA,Nevada,Eureka,Grocer,Cash,New User,Dario Lindsey,Brazil,Acre,Xapuri,Broker,New User,Wallet,15-07-2016,Yes,4679,0
TR4744,AGNT3,Send,OPR16,Employee,Esteban Grant,USA,Utah,Cache,I.T Professional,Wallet,New User,Maximilian Sanford,Brazil,Acre,Bujari,Consultant,New User,Bank Account,31-07-2016,Yes,2252,0
TR4745,AGNT8,Both,OPR42,Owner,Josephine Lindsey,USA,Utah,Emery,I.T Professional,Cheque,Customer,Ethan Hopkins,Mexico,Durango,Durango,Grocer,Customer,Prepaid Card,3/7/2016,Yes,4864,0
TR4746,AGNT8,Both,OPR42,Owner,Clay Pruitt,USA,Utah,Emery,Farmer,Debit Card,Employee,Haleigh James,Brazil,Acre,Bujari,Agent,Employee,Prepaid Card,9/7/2016,Yes,5994,0
TR4747,AGNT2,Send,OPR6,Employee,Braylen Mcconnell,USA,Nevada,Eureka,Teacher,Wallet,New User,Lucille Woodard,Mexico,Baja California,Baja California,I.T Professional,Employee,Bank Account,8/7/2016,No,2973,0
TR4748,AGNT10,Both,OPR3,Employee,Elianna Wolfe,USA,Oregon,Lane,I.T Professional,Wallet,Employee,Karissa Wolf,Colombia,Antioquia,Antioquia,Teacher,Employee,Cash,1/7/2016,Yes,1549,0
TR4749,AGNT7,Both,OPR39,Employee,Khloe Mullins,USA,Nevada,Fallon,Broker,Credit Card,Customer,Kellan Barron,Colombia,Boyaca,Boyaca,Banker,Employee,Wallet,27-07-2016,Yes,5590,0
TR4750,AGNT5,Send,OPR31,Employee,Kaleb Stuart,USA,Oregon,Jackson,Retailer,Cash,New User,Cason Chase,Colombia,Antioquia,Antioquia,Consultant,New User,Prepaid Card,23-07-2016,Yes,3875,0
TR4751,AGNT7,Both,OPR39,Employee,Augustus Barnes,USA,Nevada,Fallon,Retailer,Cheque,Employee,Lia Lucas,Mexico,Campeche,Campeche,Grocer,New User,Wallet,20-07-2016,Yes,1310,0
TR4752,AGNT9,Both,OPR45,Employee,Kellen Thornton,USA,Arizona,Pima,Consultant,Cash,Employee,Ainsley Dale,Mexico,Durango,Durango,Agent,New User,Bank Account,21-07-2016,Yes,1416,0
TR4753,AGNT3,Send,OPR15,Admin,Roy Mckinney,USA,Utah,Cache,Banker,Cash,Employee,Cheyenne Waters,Brazil,Acre,Xapuri,Accountant,Employee,Wallet,10/7/2016,Yes,4093,0
TR4754,AGNT9,Both,OPR43,Admin,Annalise Day,USA,Arizona,Pima,Grocer,Credit Card,New User,Marley Moran,Colombia,Antioquia,Antioquia,Broker,Customer,Wallet,30-07-2016,No,2771,0
TR4755,AGNT9,Both,OPR44,Employee,Abrielle Baker,USA,Arizona,Pima,Farmer,Bank Account,Customer,Mekhi Horne,Colombia,Bolivar,Bolivar,Accountant,Customer,Cash,12/7/2016,Yes,5519,0
TR4756,AGNT1,Send,OPR1,Employee,Jensen Mcleod,USA,California,Sacramento,Consultant,Credit Card,Employee,Samiyah Stanley,Brazil,Acre,Bujari,Accountant,New User,Bank Account,13-07-2016,Yes,3664,0
TR4757,AGNT6,Both,OPR32,Employee,Priscilla Mckinney,USA,California,Los Angeles,Banker,Bank Account,New User,Mario Beck,Mexico,Durango,Durango,Retailer,Employee,Prepaid Card,18-07-2016,Yes,2780,0
TR4758,AGNT5,Send,OPR25,Employee,Janiyah Moses,USA,Oregon,Jackson,Consultant,Cheque,Employee,Ayana Walker,Mexico,Campeche,Campeche,Consultant,New User,Cash,20-07-2016,No,280,0
TR4759,AGNT8,Both,OPR42,Owner,Jaylene Trevino,USA,Utah,Emery,Teacher,Debit Card,Customer,Haley Walters,Brazil,Acre,Xapuri,Consultant,Customer,Cash,4/7/2016,Yes,3480,0
TR4760,AGNT8,Both,OPR42,Owner,Savanna Higgins,USA,Utah,Emery,Consultant,Cash,Employee,Meadow Harrison,Colombia,Bolivar,Bolivar,Teacher,Employee,Prepaid Card,4/7/2016,Yes,5059,0
TR4761,AGNT5,Send,OPR28,Admin,Gia Montoya,USA,Oregon,Jackson,I.T Professional,Cheque,New User,Tenley Hutchinson,Mexico,Campeche,Campeche,Accountant,Customer,Bank Account,21-07-2016,Yes,4513,0
TR4762,AGNT5,Send,OPR27,Employee,Camden Pacheco,USA,Oregon,Jackson,Teacher,Wallet,Customer,Sara Moreno,Colombia,Boyaca,Boyaca,Farmer,Customer,Cash,10/7/2016,Yes,2701,0
TR4763,AGNT7,Both,OPR39,Employee,Victoria Allison,USA,Nevada,Fallon,Consultant,Cheque,Employee,Annabella Ortega,Brazil,Bahia,Valenca,I.T Professional,New User,Bank Account,27-07-2016,Yes,4879,1
TR4764,AGNT9,Both,OPR45,Employee,Samir Swanson,USA,Arizona,Pima,Teacher,Cheque,Customer,Ayanna Nicholson,Colombia,Antioquia,Antioquia,Banker,New User,Cash,28-07-2016,Yes,906,0
TR4765,AGNT9,Both,OPR45,Employee,Maxwell Mcintosh,USA,Arizona,Pima,Farmer,Credit Card,New User,Ben Noble,Colombia,Boyaca,Boyaca,Agent,New User,Wallet,28-07-2016,No,1071,1
TR4766,AGNT3,Send,OPR17,Employee,Clayton Hahn,USA,Utah,Cache,Agent,Cash,New User,Deanna Mercer,Brazil,Acre,Xapuri,Accountant,Employee,Prepaid Card,18-07-2016,Yes,3611,0
TR4767,AGNT6,Both,OPR36,Admin,Jameson Rush,USA,California,Los Angeles,Farmer,Debit Card,Customer,Kallie Webster,Colombia,Bolivar,Bolivar,Accountant,Employee,Wallet,9/7/2016,Yes,188,0
TR4768,AGNT3,Send,OPR16,Employee,Ricardo Chaney,USA,Utah,Cache,Grocer,Debit Card,Employee,Natasha Boyle,Brazil,Bahia,Jequie,Grocer,New User,Bank Account,19-07-2016,Yes,797,0
TR4769,AGNT4,Both,OPR18,Admin,Mae Shields,USA,Arizona,Apache,Teacher,Bank Account,New User,Rey Velez,Colombia,Antioquia,Antioquia,Broker,Customer,Bank Account,23-07-2016,No,2744,0
TR4770,AGNT4,Both,OPR22,Employee,Jolene Richmond,USA,Arizona,Apache,I.T Professional,Cash,Employee,Jabari Rivers,Colombia,Antioquia,Antioquia,Retailer,Customer,Cash,8/7/2016,Yes,317,0
TR4771,AGNT1,Send,OPR1,Employee,Damian Grimes,USA,California,Sacramento,Agent,Credit Card,Employee,Isabel Sanders,Colombia,Antioquia,Antioquia,I.T Professional,Customer,Cash,18-07-2016,Yes,5828,0
TR4772,AGNT1,Send,OPR1,Employee,Edgar Beasley,USA,California,Sacramento,Grocer,Cheque,New User,Santiago Santana,Brazil,Acre,Bujari,I.T Professional,Employee,Wallet,2/7/2016,Yes,5764,0
TR4773,AGNT4,Both,OPR23,Employee,Deborah Mckay,USA,Arizona,Apache,Broker,Credit Card,New User,Lillie Nelson,Brazil,Bahia,Jequie,Teacher,Employee,Wallet,9/7/2016,Yes,5399,1
TR4774,AGNT1,Send,OPR2,Admin,Delaney Berger,USA,California,Sacramento,Broker,Cheque,Customer,Jessie Reese,Colombia,Bolivar,Bolivar,Agent,New User,Bank Account,13-07-2016,No,822,1
TR4775,AGNT8,Both,OPR42,Owner,Chaya Aguirre,USA,Utah,Emery,Farmer,Cheque,Customer,Meredith Baird,Mexico,Baja California,Baja California,Farmer,Customer,Wallet,30-07-2016,Yes,1637,0
TR4776,AGNT8,Both,OPR42,Owner,Kaitlyn Roman,USA,Utah,Emery,Consultant,Wallet,Employee,Mollie Melton,Brazil,Bahia,Valenca,Broker,Employee,Wallet,7/7/2016,No,2838,1
TR4777,AGNT4,Both,OPR19,Employee,Elsa Dillon,USA,Arizona,Apache,Accountant,Cash,Employee,Demarcus Sandoval,Mexico,Durango,Durango,Agent,Employee,Prepaid Card,25-07-2016,Yes,4867,0
TR4778,AGNT9,Both,OPR44,Employee,Larissa Houston,USA,Arizona,Pima,Agent,Cash,New User,Jonathan Shannon,Colombia,Antioquia,Antioquia,Farmer,New User,Cash,13-07-2016,Yes,364,0
TR4779,AGNT8,Both,OPR42,Owner,Jaida Brown,USA,Utah,Emery,Accountant,Wallet,Employee,Hayden Calhoun,Colombia,Bolivar,Bolivar,Consultant,Employee,Prepaid Card,22-07-2016,Yes,4550,0
TR4780,AGNT4,Both,OPR19,Employee,Arlo Ball,USA,Arizona,Apache,Teacher,Credit Card,Employee,Roland Patterson,Colombia,Bolivar,Bolivar,Agent,New User,Wallet,18-07-2016,Yes,5749,0
TR4781,AGNT1,Send,OPR2,Admin,Tatum Glenn,USA,California,Sacramento,Accountant,Bank Account,Employee,Julianna Hartman,Mexico,Durango,Durango,Accountant,Employee,Wallet,20-07-2016,No,2842,0
TR4782,AGNT1,Send,OPR1,Employee,Lamar Santana,USA,California,Sacramento,I.T Professional,Bank Account,Employee,Mariano Cochran,Mexico,Baja California,Baja California,Grocer,Employee,Prepaid Card,22-07-2016,Yes,309,0
TR4783,AGNT5,Send,OPR26,Employee,Dennis Velazquez,USA,Oregon,Jackson,Farmer,Credit Card,Employee,Armani Zimmerman,Mexico,Campeche,Campeche,Consultant,Customer,Prepaid Card,12/7/2016,Yes,4952,0
TR4784,AGNT3,Send,OPR16,Employee,Lucian Barton,USA,Utah,Cache,Agent,Cash,Employee,Lawrence Cole,Mexico,Durango,Durango,Agent,Customer,Bank Account,17-07-2016,Yes,1494,0
TR4785,AGNT5,Send,OPR24,Employee,Macy Mccarthy,USA,Oregon,Jackson,Teacher,Cheque,New User,Beau Adams,Colombia,Bolivar,Bolivar,Broker,Employee,Cash,22-07-2016,Yes,1390,0
TR4786,AGNT7,Both,OPR41,Admin,Jeffrey Campos,USA,Nevada,Fallon,Retailer,Debit Card,Customer,Karlee Rhodes,Mexico,Campeche,Campeche,Grocer,Customer,Bank Account,4/7/2016,No,2048,0
TR4787,AGNT1,Send,OPR2,Admin,Valentin Whitfield,USA,California,Sacramento,I.T Professional,Debit Card,New User,Joaquin Alford,Brazil,Bahia,Valenca,Banker,Customer,Bank Account,2/7/2016,Yes,4214,0
TR4788,AGNT1,Send,OPR1,Employee,Simon Hinton,USA,California,Sacramento,Agent,Cash,Employee,Chana Silva,Mexico,Campeche,Campeche,Farmer,Employee,Prepaid Card,8/7/2016,Yes,852,0
TR4789,AGNT3,Send,OPR15,Admin,Emma Sandoval,USA,Utah,Cache,Farmer,Cash,New User,Caitlin Rose,Brazil,Bahia,Jequie,I.T Professional,Employee,Wallet,10/7/2016,Yes,5156,0
TR4790,AGNT10,Both,OPR3,Employee,Brecken Hudson,USA,Oregon,Lane,Banker,Cash,New User,Willa Dixon,Brazil,Bahia,Jequie,Broker,New User,Wallet,7/7/2016,Yes,4169,0
TR4791,AGNT4,Both,OPR21,Employee,Hana French,USA,Arizona,Apache,Teacher,Wallet,New User,Wayne Pearson,Brazil,Acre,Bujari,Banker,New User,Bank Account,1/7/2016,Yes,4156,0
TR4792,AGNT4,Both,OPR23,Employee,Callen Fry,USA,Arizona,Apache,Agent,Wallet,New User,Zion Gentry,Mexico,Baja California,Baja California,Agent,Customer,Bank Account,11/7/2016,Yes,1555,0
TR4793,AGNT5,Send,OPR28,Admin,Sophia Hardin,USA,Oregon,Jackson,Retailer,Cheque,Employee,Anaya Mckenzie,Brazil,Bahia,Jequie,Broker,Customer,Cash,3/7/2016,Yes,4049,1
TR4794,AGNT9,Both,OPR43,Admin,Dorothy Mann,USA,Arizona,Pima,Grocer,Cheque,Employee,Giuliana Hines,Brazil,Acre,Xapuri,Broker,Employee,Wallet,11/7/2016,No,3143,0
TR4795,AGNT7,Both,OPR41,Admin,Mike Deleon,USA,Nevada,Fallon,Agent,Wallet,New User,Vance Hooper,Brazil,Acre,Xapuri,Teacher,New User,Bank Account,8/7/2016,Yes,1067,0
TR4796,AGNT5,Send,OPR29,Employee,Audrina Joseph,USA,Oregon,Jackson,Grocer,Bank Account,New User,Nova Case,Brazil,Acre,Xapuri,Broker,Employee,Wallet,3/7/2016,Yes,5461,0
TR4797,AGNT1,Send,OPR1,Employee,Gustavo Shelton,USA,California,Sacramento,Banker,Cheque,Employee,Bruce Emerson,Brazil,Bahia,Jequie,Farmer,Customer,Wallet,14-07-2016,Yes,3348,0
TR4798,AGNT3,Send,OPR15,Admin,Tanner Hart,USA,Utah,Cache,Farmer,Cheque,Customer,Meadow Estrada,Brazil,Acre,Xapuri,Retailer,Customer,Wallet,20-07-2016,Yes,175,0
TR4799,AGNT2,Send,OPR7,Employee,Bruce Page,USA,Nevada,Eureka,Consultant,Cheque,New User,Iker Fowler,Brazil,Acre,Xapuri,Agent,Customer,Wallet,29-07-2016,No,5111,0
TR4800,AGNT2,Send,OPR13,Employee,Arjun Cooke,USA,Nevada,Eureka,Grocer,Wallet,Employee,Hannah Jefferson,Mexico,Campeche,Campeche,I.T Professional,Customer,Wallet,30-07-2016,Yes,4377,0
TR4801,AGNT5,Send,OPR28,Admin,Mariyah Marquez,USA,Oregon,Jackson,I.T Professional,Wallet,Customer,Deborah Mcleod,Mexico,Baja California,Baja California,Consultant,New User,Cash,18-07-2016,Yes,161,0
TR4802,AGNT6,Both,OPR38,Employee,Lina Davenport,USA,California,Los Angeles,Accountant,Credit Card,Employee,Micheal Harvey,Colombia,Boyaca,Boyaca,Retailer,Employee,Prepaid Card,9/7/2016,No,4042,0
TR4803,AGNT4,Both,OPR21,Employee,Zackery Giles,USA,Arizona,Apache,Retailer,Debit Card,Customer,Jayce Cameron,Colombia,Antioquia,Antioquia,Consultant,Customer,Bank Account,14-07-2016,Yes,2134,0
TR4804,AGNT3,Send,OPR16,Employee,Maliah Hatfield,USA,Utah,Cache,Banker,Cash,Customer,Konner Pittman,Brazil,Acre,Xapuri,Retailer,New User,Cash,28-07-2016,Yes,1851,0
TR4805,AGNT10,Both,OPR3,Employee,Damaris Bolton,USA,Oregon,Lane,Farmer,Cheque,Employee,Lucas Adams,Brazil,Acre,Xapuri,Broker,Customer,Cash,25-07-2016,No,1909,0
TR4806,AGNT1,Send,OPR2,Admin,Mina Brooks,USA,California,Sacramento,Retailer,Debit Card,Employee,Riya Craig,Brazil,Bahia,Valenca,Retailer,New User,Cash,19-07-2016,Yes,3758,0
TR4807,AGNT5,Send,OPR25,Employee,Mohammad Becker,USA,Oregon,Jackson,Consultant,Credit Card,New User,King Drake,Mexico,Durango,Durango,Grocer,Employee,Bank Account,9/7/2016,Yes,3535,0
TR4808,AGNT9,Both,OPR43,Admin,Braylon Dennis,USA,Arizona,Pima,Consultant,Cheque,Customer,Stanley Preston,Colombia,Antioquia,Antioquia,Banker,Customer,Bank Account,1/7/2016,Yes,1871,1
TR4809,AGNT7,Both,OPR39,Employee,Sage Ruiz,USA,Nevada,Fallon,Broker,Cash,Customer,Hendrix York,Mexico,Campeche,Campeche,Banker,Customer,Bank Account,13-07-2016,Yes,5460,0
TR4810,AGNT4,Both,OPR21,Employee,Ryann Downs,USA,Arizona,Apache,I.T Professional,Bank Account,New User,Grant Burnett,Colombia,Boyaca,Boyaca,Farmer,Customer,Prepaid Card,21-07-2016,Yes,3400,0
TR4811,AGNT9,Both,OPR45,Employee,Corban Irwin,USA,Arizona,Pima,Farmer,Cash,Customer,Killian Schmidt,Colombia,Bolivar,Bolivar,Consultant,New User,Wallet,27-07-2016,Yes,3785,1
TR4812,AGNT5,Send,OPR29,Employee,Tristian Maddox,USA,Oregon,Jackson,I.T Professional,Bank Account,New User,Ayla Orr,Brazil,Bahia,Valenca,Accountant,New User,Wallet,17-07-2016,Yes,3528,1
TR4813,AGNT8,Both,OPR42,Owner,Jacey Clarke,USA,Utah,Emery,Retailer,Wallet,New User,Cole Vincent,Colombia,Boyaca,Boyaca,Banker,Customer,Cash,1/7/2016,Yes,1740,0
TR4814,AGNT2,Send,OPR12,Employee,Jenna Day,USA,Nevada,Eureka,Broker,Debit Card,Customer,Cain Arnold,Brazil,Acre,Bujari,Teacher,Employee,Wallet,8/7/2016,No,2312,0
TR4815,AGNT4,Both,OPR21,Employee,Haleigh Camacho,USA,Arizona,Apache,Accountant,Cash,Employee,Gerardo Mayo,Brazil,Acre,Bujari,Accountant,Employee,Prepaid Card,28-07-2016,No,612,0
TR4816,AGNT3,Send,OPR15,Admin,Bella Atkinson,USA,Utah,Cache,Teacher,Debit Card,New User,Alyson Sanford,Colombia,Bolivar,Bolivar,Retailer,Employee,Prepaid Card,9/7/2016,Yes,4864,0
TR4817,AGNT2,Send,OPR5,Admin,Darnell Kane,USA,Nevada,Eureka,Retailer,Debit Card,Employee,Elliott Madden,Mexico,Campeche,Campeche,Agent,Employee,Bank Account,18-07-2016,Yes,4993,0
